Flight ID,Flight Number,Date,Route ID,Origin,Destination,Aircraft Type,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Departure Delay Minutes,Flight Status,Passengers,Capacity,Load Factor,Day of Week,Month,Departure Hour,Peak Period,On-Time Flag,Route,Origin City,Origin Region,Destination City,Destination Region,Origin Airport Name,Origin Country,Destination Airport Name,Destination Country,Aircraft Name,Aircraft Age,Aircraft Category,Year,Month Number,Month Name,Year Month,Quarter,Day,Day of Week Number,Weekend Flag,Operated Flag,Cancelled Flag,On Time Flight Flag
FLT-20251003-018,AI0332,2025-10-03,33,HYD,COK,E190-E2,2025-10-03 08:05:00,,2025-10-03 11:03:00,,,Cancelled,0,114,0.0,Friday,2025-10,8,Peak,,HYD-COK,Hyderabad,South,Kochi,South,Rajiv Gandhi International,India,Cochin International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,0,1,0
FLT-20251003-019,AI0533,2025-10-03,53,MAA,IXM,A321neo,2025-10-03 08:30:00,2025-10-03 08:36:00,2025-10-03 10:36:00,2025-10-03 10:49:00,6.0,Operated,171,220,0.7773,Friday,2025-10,8,Peak,1.0,MAA-IXM,Chennai,South,Madurai,South,Chennai International,India,Madurai International,India,Airbus A321neo,4,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-020,AI0504,2025-10-03,50,DEL,IXC,A320-200,2025-10-03 17:00:00,2025-10-03 17:07:00,2025-10-03 19:50:00,2025-10-03 20:01:00,7.0,Operated,170,180,0.9444,Friday,2025-10,17,Peak,1.0,DEL-IXC,Delhi,North,Chandigarh,North,Indira Gandhi International,India,Chandigarh International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-021,AI0015,2025-10-03,1,DEL,BOM,A321neo,2025-10-03 17:00:00,2025-10-03 17:20:00,2025-10-03 18:49:00,2025-10-03 18:54:00,20.0,Operated,186,220,0.8455,Friday,2025-10,17,Peak,0.0,DEL-BOM,Delhi,North,Mumbai,West,Indira Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A321neo,4,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-022,AI0226,2025-10-03,22,BLR,COK,B737 MAX 8,2025-10-03 06:45:00,2025-10-03 06:57:00,2025-10-03 08:36:00,2025-10-03 08:46:00,12.0,Operated,170,189,0.8995,Friday,2025-10,6,Off-Peak,1.0,BLR-COK,Bengaluru,South,Kochi,South,Kempegowda International,India,Cochin International,India,Boeing 737 MAX 8,3,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-023,AI0287,2025-10-03,28,MAA,COK,ATR72-600,2025-10-03 20:35:00,2025-10-03 20:51:00,2025-10-03 23:24:00,2025-10-03 23:43:00,16.0,Operated,62,72,0.8611,Friday,2025-10,20,Peak,0.0,MAA-COK,Chennai,South,Kochi,South,Chennai International,India,Cochin International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-024,AI0058,2025-10-03,5,DEL,CCU,B737-800,2025-10-03 16:40:00,2025-10-03 16:55:00,2025-10-03 19:06:00,2025-10-03 19:24:00,15.0,Operated,164,174,0.9425,Friday,2025-10,16,Off-Peak,1.0,DEL-CCU,Delhi,North,Kolkata,East,Indira Gandhi International,India,Netaji Subhas Chandra Bose International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-025,AI0041,2025-10-03,4,DEL,HYD,A320-200,2025-10-03 08:30:00,2025-10-03 09:08:00,2025-10-03 11:14:00,2025-10-03 11:55:00,38.0,Operated,178,180,0.9889,Friday,2025-10,8,Peak,0.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-026,AI0012,2025-10-03,1,DEL,BOM,A320neo,2025-10-03 10:00:00,2025-10-03 10:28:00,2025-10-03 12:38:00,2025-10-03 13:11:00,28.0,Operated,148,186,0.7957,Friday,2025-10,10,Peak,0.0,DEL-BOM,Delhi,North,Mumbai,West,Indira Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-027,AI0153,2025-10-03,15,BOM,COK,ATR72-600,2025-10-03 11:05:00,2025-10-03 11:19:00,2025-10-03 14:02:00,2025-10-03 14:18:00,14.0,Operated,58,72,0.8056,Friday,2025-10,11,Off-Peak,1.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-028,AI0374,2025-10-03,37,CCU,GAU,E190-E2,2025-10-03 05:25:00,2025-10-03 05:41:00,2025-10-03 07:28:00,2025-10-03 07:47:00,16.0,Operated,107,114,0.9386,Friday,2025-10,5,Off-Peak,0.0,CCU-GAU,Kolkata,East,Guwahati,East,Netaji Subhas Chandra Bose International,India,Lokpriya Gopinath Bordoloi International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-029,AI0395,2025-10-03,39,CCU,DEL,A320neo,2025-10-03 12:55:00,2025-10-03 13:26:00,2025-10-03 16:11:00,2025-10-03 16:36:00,31.0,Operated,104,186,0.5591,Friday,2025-10,12,Off-Peak,0.0,CCU-DEL,Kolkata,East,Delhi,North,Netaji Subhas Chandra Bose International,India,Indira Gandhi International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-030,AI0496,2025-10-03,49,DEL,VNS,E190-E2,2025-10-03 10:20:00,2025-10-03 10:35:00,2025-10-03 12:24:00,2025-10-03 12:29:00,15.0,Operated,97,114,0.8509,Friday,2025-10,10,Peak,1.0,DEL-VNS,Delhi,North,Varanasi,North,Indira Gandhi International,India,Lal Bahadur Shastri International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-031,AI0527,2025-10-03,52,BLR,IXM,A321neo,2025-10-03 19:25:00,2025-10-03 19:55:00,2025-10-03 21:58:00,2025-10-03 22:10:00,30.0,Operated,198,220,0.9,Friday,2025-10,19,Peak,0.0,BLR-IXM,Bengaluru,South,Madurai,South,Kempegowda International,India,Madurai International,India,Airbus A321neo,4,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-032,AI0388,2025-10-03,38,CCU,BBS,E190-E2,2025-10-03 21:45:00,,2025-10-04 00:00:00,,,Cancelled,0,114,0.0,Friday,2025-10,21,Peak,,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,0,1,0
FLT-20251003-033,AI0451,2025-10-03,45,PNQ,GOI,A320neo,2025-10-03 11:45:00,2025-10-03 11:59:00,2025-10-03 14:38:00,2025-10-03 14:52:00,14.0,Operated,158,186,0.8495,Friday,2025-10,11,Off-Peak,1.0,PNQ-GOI,Pune,West,Goa,West,Pune International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-034,AI0242,2025-10-03,24,BLR,PNQ,B737-800,2025-10-03 16:55:00,,2025-10-03 18:29:00,,,Cancelled,0,174,0.0,Friday,2025-10,16,Off-Peak,,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,0,1,0
FLT-20251003-035,AI0233,2025-10-03,23,BLR,GOI,A320neo,2025-10-03 22:40:00,2025-10-03 23:05:00,2025-10-04 00:23:00,2025-10-04 00:48:00,25.0,Operated,163,186,0.8763,Friday,2025-10,22,Off-Peak,0.0,BLR-GOI,Bengaluru,South,Goa,West,Kempegowda International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-036,AI0474,2025-10-03,47,PNQ,BLR,B737 MAX 8,2025-10-03 14:05:00,2025-10-03 14:11:00,2025-10-03 15:58:00,2025-10-03 16:00:00,6.0,Operated,132,189,0.6984,Friday,2025-10,14,Off-Peak,1.0,PNQ-BLR,Pune,West,Bengaluru,South,Pune International,India,Kempegowda International,India,Boeing 737 MAX 8,3,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-037,AI0075,2025-10-03,7,DEL,GOI,A320-200,2025-10-03 19:30:00,2025-10-03 19:49:00,2025-10-03 21:36:00,2025-10-03 22:03:00,19.0,Operated,143,180,0.7944,Friday,2025-10,19,Peak,0.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-038,AI0316,2025-10-03,31,MAA,BOM,B737 MAX 8,2025-10-03 14:50:00,2025-10-03 15:10:00,2025-10-03 17:16:00,2025-10-03 17:36:00,20.0,Operated,172,189,0.9101,Friday,2025-10,14,Off-Peak,0.0,MAA-BOM,Chennai,South,Mumbai,West,Chennai International,India,Chhatrapati Shivaji Maharaj International,India,Boeing 737 MAX 8,3,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-039,AI0077,2025-10-03,7,DEL,GOI,ATR72-600,2025-10-03 14:35:00,2025-10-03 14:59:00,2025-10-03 17:37:00,2025-10-03 17:48:00,24.0,Operated,68,72,0.9444,Friday,2025-10,14,Off-Peak,0.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-040,AI0138,2025-10-03,13,BOM,HYD,A320-200,2025-10-03 19:50:00,2025-10-03 20:10:00,2025-10-03 21:37:00,2025-10-03 22:08:00,20.0,Operated,140,180,0.7778,Friday,2025-10,19,Peak,0.0,BOM-HYD,Mumbai,West,Hyderabad,South,Chhatrapati Shivaji Maharaj International,India,Rajiv Gandhi International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-041,AI0041,2025-10-03,4,DEL,HYD,B737 MAX 8,2025-10-03 17:40:00,2025-10-03 18:00:00,2025-10-03 19:41:00,2025-10-03 20:13:00,20.0,Operated,135,189,0.7143,Friday,2025-10,17,Peak,0.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Boeing 737 MAX 8,3,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-042,AI0542,2025-10-03,54,HYD,NAG,ATR72-600,2025-10-03 09:50:00,2025-10-03 09:58:00,2025-10-03 11:30:00,2025-10-03 11:34:00,8.0,Operated,54,72,0.75,Friday,2025-10,9,Peak,1.0,HYD-NAG,Hyderabad,South,Nagpur,Central,Rajiv Gandhi International,India,Dr. Babasaheb Ambedkar International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-043,AI0183,2025-10-03,18,BOM,AMD,A320neo,2025-10-03 14:05:00,2025-10-03 14:07:00,2025-10-03 17:29:00,2025-10-03 17:29:00,2.0,Operated,184,186,0.9892,Friday,2025-10,14,Off-Peak,1.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-044,AI0404,2025-10-03,40,CCU,BOM,ATR72-600,2025-10-03 09:20:00,2025-10-03 09:18:00,2025-10-03 11:30:00,2025-10-03 11:57:00,0.0,Operated,49,72,0.6806,Friday,2025-10,9,Peak,1.0,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-045,AI0195,2025-10-03,19,BOM,JAI,B737-800,2025-10-03 18:50:00,2025-10-03 19:02:00,2025-10-03 20:55:00,2025-10-03 21:13:00,12.0,Operated,155,174,0.8908,Friday,2025-10,18,Peak,1.0,BOM-JAI,Mumbai,West,Jaipur,North,Chhatrapati Shivaji Maharaj International,India,Jaipur International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-046,AI0166,2025-10-03,16,BOM,GOI,A320-200,2025-10-03 15:55:00,2025-10-03 15:49:00,2025-10-03 19:08:00,2025-10-03 19:29:00,0.0,Operated,146,180,0.8111,Friday,2025-10,15,Off-Peak,1.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-047,AI0527,2025-10-03,52,BLR,IXM,A321neo,2025-10-03 16:20:00,2025-10-03 16:20:00,2025-10-03 18:18:00,2025-10-03 18:33:00,0.0,Operated,184,220,0.8364,Friday,2025-10,16,Off-Peak,1.0,BLR-IXM,Bengaluru,South,Madurai,South,Kempegowda International,India,Madurai International,India,Airbus A321neo,4,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-048,AI0188,2025-10-03,18,BOM,AMD,A320-200,2025-10-03 14:55:00,2025-10-03 14:48:00,2025-10-03 17:06:00,2025-10-03 17:18:00,0.0,Operated,178,180,0.9889,Friday,2025-10,14,Off-Peak,1.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-049,AI0161,2025-10-03,16,BOM,GOI,A320neo,2025-10-03 09:35:00,2025-10-03 09:57:00,2025-10-03 13:00:00,2025-10-03 13:22:00,22.0,Operated,175,186,0.9409,Friday,2025-10,9,Peak,0.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-050,AI0482,2025-10-03,48,DEL,LKO,A320-200,2025-10-03 06:25:00,2025-10-03 06:35:00,2025-10-03 10:05:00,2025-10-03 10:29:00,10.0,Operated,140,180,0.7778,Friday,2025-10,6,Off-Peak,1.0,DEL-LKO,Delhi,North,Lucknow,North,Indira Gandhi International,India,Chaudhary Charan Singh International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-051,AI0313,2025-10-03,31,MAA,BOM,ATR72-600,2025-10-03 15:30:00,2025-10-03 16:27:00,2025-10-03 18:03:00,2025-10-03 19:04:00,57.0,Operated,50,72,0.6944,Friday,2025-10,15,Off-Peak,0.0,MAA-BOM,Chennai,South,Mumbai,West,Chennai International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-052,AI0254,2025-10-03,25,BLR,CCU,B737-800,2025-10-03 18:20:00,2025-10-03 18:46:00,2025-10-03 21:38:00,2025-10-03 22:12:00,26.0,Operated,110,174,0.6322,Friday,2025-10,18,Peak,0.0,BLR-CCU,Bengaluru,South,Kolkata,East,Kempegowda International,India,Netaji Subhas Chandra Bose International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-053,AI0025,2025-10-03,2,DEL,BLR,E190-E2,2025-10-03 07:50:00,2025-10-03 08:12:00,2025-10-03 09:38:00,2025-10-03 09:54:00,22.0,Operated,92,114,0.807,Friday,2025-10,7,Peak,0.0,DEL-BLR,Delhi,North,Bengaluru,South,Indira Gandhi International,India,Kempegowda International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-054,AI0466,2025-10-03,46,PNQ,AMD,B737 MAX 8,2025-10-03 10:50:00,2025-10-03 10:43:00,2025-10-03 13:48:00,2025-10-03 13:48:00,0.0,Operated,152,189,0.8042,Friday,2025-10,10,Peak,1.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,Boeing 737 MAX 8,3,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-055,AI0547,2025-10-03,54,HYD,NAG,A320neo,2025-10-03 15:05:00,2025-10-03 15:13:00,2025-10-03 18:33:00,2025-10-03 18:35:00,8.0,Operated,135,186,0.7258,Friday,2025-10,15,Off-Peak,1.0,HYD-NAG,Hyderabad,South,Nagpur,Central,Rajiv Gandhi International,India,Dr. Babasaheb Ambedkar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-056,AI0518,2025-10-03,51,DEL,PAT,E190-E2,2025-10-03 11:20:00,2025-10-03 11:48:00,2025-10-03 13:59:00,2025-10-03 14:19:00,28.0,Operated,113,114,0.9912,Friday,2025-10,11,Off-Peak,0.0,DEL-PAT,Delhi,North,Patna,East,Indira Gandhi International,India,Jay Prakash Narayan International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-057,AI0281,2025-10-03,28,MAA,COK,E190-E2,2025-10-03 08:50:00,2025-10-03 09:27:00,2025-10-03 12:06:00,2025-10-03 13:07:00,37.0,Operated,113,114,0.9912,Friday,2025-10,8,Peak,0.0,MAA-COK,Chennai,South,Kochi,South,Chennai International,India,Cochin International,India,Embraer E190-E2,2,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-058,AI0162,2025-10-03,16,BOM,GOI,A320neo,2025-10-03 19:15:00,2025-10-03 19:52:00,2025-10-03 22:55:00,2025-10-03 23:44:00,37.0,Operated,163,186,0.8763,Friday,2025-10,19,Peak,0.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-059,AI0543,2025-10-03,54,HYD,NAG,ATR72-600,2025-10-03 19:45:00,2025-10-03 19:58:00,2025-10-03 21:34:00,2025-10-03 21:47:00,13.0,Operated,54,72,0.75,Friday,2025-10,19,Peak,1.0,HYD-NAG,Hyderabad,South,Nagpur,Central,Rajiv Gandhi International,India,Dr. Babasaheb Ambedkar International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-060,AI0364,2025-10-03,36,HYD,BOM,A320neo,2025-10-03 16:05:00,2025-10-03 16:25:00,2025-10-03 17:48:00,2025-10-03 17:55:00,20.0,Operated,178,186,0.957,Friday,2025-10,16,Off-Peak,0.0,HYD-BOM,Hyderabad,South,Mumbai,West,Rajiv Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-061,AI0455,2025-10-03,45,PNQ,GOI,A320neo,2025-10-03 18:35:00,2025-10-03 18:35:00,2025-10-03 20:29:00,2025-10-03 20:29:00,0.0,Operated,129,186,0.6935,Friday,2025-10,18,Peak,1.0,PNQ-GOI,Pune,West,Goa,West,Pune International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-062,AI0406,2025-10-03,40,CCU,BOM,A320neo,2025-10-03 10:40:00,2025-10-03 10:58:00,2025-10-03 12:55:00,2025-10-03 13:13:00,18.0,Operated,181,186,0.9731,Friday,2025-10,10,Peak,0.0,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-063,AI0357,2025-10-03,35,HYD,DEL,B737-800,2025-10-03 19:55:00,2025-10-03 20:17:00,2025-10-03 23:02:00,2025-10-03 23:25:00,22.0,Operated,129,174,0.7414,Friday,2025-10,19,Peak,0.0,HYD-DEL,Hyderabad,South,Delhi,North,Rajiv Gandhi International,India,Indira Gandhi International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-064,AI0248,2025-10-03,24,BLR,PNQ,ATR72-600,2025-10-03 14:25:00,2025-10-03 14:36:00,2025-10-03 16:05:00,2025-10-03 16:08:00,11.0,Operated,69,72,0.9583,Friday,2025-10,14,Off-Peak,1.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-065,AI0351,2025-10-03,35,HYD,DEL,A321neo,2025-10-03 16:45:00,2025-10-03 17:01:00,2025-10-03 19:08:00,2025-10-03 19:30:00,16.0,Operated,177,220,0.8045,Friday,2025-10,16,Off-Peak,0.0,HYD-DEL,Hyderabad,South,Delhi,North,Rajiv Gandhi International,India,Indira Gandhi International,India,Airbus A321neo,4,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-066,AI0302,2025-10-03,30,MAA,DEL,B737-800,2025-10-03 22:05:00,2025-10-03 22:33:00,2025-10-04 01:22:00,2025-10-04 01:42:00,28.0,Operated,169,174,0.9713,Friday,2025-10,22,Off-Peak,0.0,MAA-DEL,Chennai,South,Delhi,North,Chennai International,India,Indira Gandhi International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-067,AI0373,2025-10-03,37,CCU,GAU,A320neo,2025-10-03 21:45:00,2025-10-03 21:57:00,2025-10-03 23:39:00,2025-10-03 23:47:00,12.0,Operated,172,186,0.9247,Friday,2025-10,21,Peak,1.0,CCU-GAU,Kolkata,East,Guwahati,East,Netaji Subhas Chandra Bose International,India,Lokpriya Gopinath Bordoloi International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-068,AI0114,2025-10-03,11,BOM,BLR,B737-800,2025-10-03 14:40:00,2025-10-03 14:51:00,2025-10-03 16:51:00,2025-10-03 17:16:00,11.0,Operated,166,174,0.954,Friday,2025-10,14,Off-Peak,1.0,BOM-BLR,Mumbai,West,Bengaluru,South,Chhatrapati Shivaji Maharaj International,India,Kempegowda International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-069,AI0455,2025-10-03,45,PNQ,GOI,A320neo,2025-10-03 16:50:00,2025-10-03 16:57:00,2025-10-03 19:01:00,2025-10-03 19:08:00,7.0,Operated,169,186,0.9086,Friday,2025-10,16,Off-Peak,1.0,PNQ-GOI,Pune,West,Goa,West,Pune International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-070,AI0346,2025-10-03,34,HYD,GOI,A320-200,2025-10-03 15:30:00,2025-10-03 15:52:00,2025-10-03 17:25:00,2025-10-03 17:39:00,22.0,Operated,126,180,0.7,Friday,2025-10,15,Off-Peak,0.0,HYD-GOI,Hyderabad,South,Goa,West,Rajiv Gandhi International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-071,AI0387,2025-10-03,38,CCU,BBS,B737-800,2025-10-03 06:50:00,2025-10-03 06:58:00,2025-10-03 09:54:00,2025-10-03 10:12:00,8.0,Operated,139,174,0.7989,Friday,2025-10,6,Off-Peak,1.0,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-072,AI0398,2025-10-03,39,CCU,DEL,ATR72-600,2025-10-03 09:15:00,2025-10-03 09:44:00,2025-10-03 11:18:00,2025-10-03 11:45:00,29.0,Operated,46,72,0.6389,Friday,2025-10,9,Peak,0.0,CCU-DEL,Kolkata,East,Delhi,North,Netaji Subhas Chandra Bose International,India,Indira Gandhi International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-073,AI0241,2025-10-03,24,BLR,PNQ,B737 MAX 8,2025-10-03 10:10:00,2025-10-03 10:38:00,2025-10-03 13:34:00,2025-10-03 14:07:00,28.0,Operated,167,189,0.8836,Friday,2025-10,10,Peak,0.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Boeing 737 MAX 8,3,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-074,AI0292,2025-10-03,29,MAA,CCU,ATR72-600,2025-10-03 05:20:00,2025-10-03 05:19:00,2025-10-03 07:41:00,2025-10-03 08:02:00,0.0,Operated,53,72,0.7361,Friday,2025-10,5,Off-Peak,1.0,MAA-CCU,Chennai,South,Kolkata,East,Chennai International,India,Netaji Subhas Chandra Bose International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-075,AI0043,2025-10-03,4,DEL,HYD,ATR72-600,2025-10-03 22:15:00,2025-10-03 22:43:00,2025-10-04 00:50:00,2025-10-04 01:44:00,28.0,Operated,71,72,0.9861,Friday,2025-10,22,Off-Peak,0.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,0
FLT-20251003-076,AI0414,2025-10-03,41,COK,TRV,ATR72-600,2025-10-03 06:25:00,2025-10-03 06:40:00,2025-10-03 08:18:00,2025-10-03 08:18:00,15.0,Operated,66,72,0.9167,Friday,2025-10,6,Off-Peak,1.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,ATR 72-600,6,Regional,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-077,AI0505,2025-10-03,50,DEL,IXC,B737-800,2025-10-03 20:30:00,2025-10-03 20:45:00,2025-10-03 22:37:00,2025-10-03 22:58:00,15.0,Operated,146,174,0.8391,Friday,2025-10,20,Peak,1.0,DEL-IXC,Delhi,North,Chandigarh,North,Indira Gandhi International,India,Chandigarh International,India,Boeing 737-800,10,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
FLT-20251003-078,AI0306,2025-10-03,30,MAA,DEL,A320neo,2025-10-03 12:40:00,2025-10-03 12:43:00,2025-10-03 14:48:00,2025-10-03 14:48:00,3.0,Operated,173,186,0.9301,Friday,2025-10,12,Off-Peak,1.0,MAA-DEL,Chennai,South,Delhi,North,Chennai International,India,Indira Gandhi International,India,Airbus A320neo,5,Narrow-body,2025,10,October,2025-10,Q4,3,5,Weekday,1,0,1
